CreditScore,Age,Tenure,Balance,NumOfProducts,IsActiveMember,EstimatedSalary,Exited,Satisfaction Score,Point Earned
772,0.3,4,78653.05,1,0,0.0089524,0,2,949
587,0.46,9,107850.82,1,0,0.697155,1,3,744
667,0.39,4,83765.35,2,0,0.5917927,0,3,609
771,0.66,7,143773.07,1,1,0.6541394,0,2,625
523,0.63,6,116227.27,1,1,0.5970231500000001,0,5,738
662,0.33,0,103471.52,1,1,0.813515,0,3,243
717,0.42,5,0.0,2,0,0.86332605,0,3,594
746,0.24,3,137492.35,2,1,0.85071045,0,3,642
569,0.28,7,0.0,2,0,0.36988614999999997,0,1,688
579,0.36,9,129829.59,1,1,0.30453060000000004,0,5,725
519,0.21,1,146329.57,2,1,0.97433635,0,5,398
696,0.3,4,114027.7,1,1,0.9685828,0,2,597
693,0.25,6,146580.69,1,1,0.07316675,0,4,459
587,0.38,0,132122.42,2,0,0.1586516,0,5,916
626,0.44,10,81553.93,1,0,0.10031815000000001,1,1,780
666,0.66,7,0.0,2,1,0.4989641,0,5,545
512,0.24,6,0.0,2,0,0.18827154999999998,0,2,572
689,0.28,3,0.0,2,1,0.9622451,0,4,731
803,0.26,4,0.0,2,1,0.90604235,0,2,1000
548,0.32,5,175214.71,1,1,0.7758280499999999,0,5,574
588,0.4,10,125534.51,1,0,0.6075208999999999,1,5,801
693,0.68,4,97705.99,1,1,0.30784535,0,1,949
499,0.55,4,126817.65,2,0,0.61634855,0,5,390
628,0.46,1,46870.43,4,0,0.1563607,1,1,826
624,0.46,3,0.0,2,1,0.31412515,0,2,591
733,0.42,9,120094.93,1,0,0.9202822500000001,0,5,668
628,0.38,3,0.0,2,1,0.24462365000000003,0,3,914
633,0.33,3,0.0,2,0,0.9555551,0,5,674
559,0.36,1,104356.94,2,1,0.2709203,0,5,969
704,0.27,5,147004.34,1,0,0.32190665,1,4,828
744,0.38,6,73023.17,2,0,0.3938543,0,5,353
665,0.4,1,173432.55,1,1,0.5838339499999999,0,5,870
638,0.42,7,165679.92,1,0,0.16458145000000002,0,3,717
837,0.31,9,104678.62,1,1,0.254863,0,2,263
534,0.55,8,116973.26,3,0,0.6103325,1,1,840
548,0.36,3,0.0,1,0,0.32998449999999996,0,5,409
837,0.38,2,126732.85,1,1,0.39788690000000004,0,2,644
658,0.44,6,148481.09,1,0,0.6526456500000001,0,4,940
554,0.38,4,137654.05,2,1,0.86314835,0,2,326
724,0.3,7,115315.04,1,0,0.07608265,0,1,985
723,0.42,2,99095.73,1,1,0.08756264999999999,0,3,505
585,0.39,7,165610.41,2,0,0.6592600500000001,0,1,791
474,0.33,5,0.0,2,0,0.9097276,1,1,454
562,0.32,6,161628.66,1,0,0.4574125,0,5,561
719,0.32,9,146605.27,1,1,0.38559725,0,2,603
635,0.37,5,113488.68,1,0,0.4780587,1,1,969
743,0.42,7,77002.2,2,1,0.4021421,0,2,993
681,0.67,7,0.0,2,1,0.8185746,0,1,444
521,0.39,6,0.0,2,1,0.13687575000000002,0,5,843
741,0.25,4,0.0,2,1,0.36936824999999995,0,5,234
790,0.46,8,182364.53,1,0,0.6963324000000001,1,2,661
622,0.35,8,0.0,2,1,0.65886255,0,5,574
669,0.45,7,149364.58,1,1,0.8672703500000001,0,5,263
583,0.59,7,127450.14,1,1,0.33776355,0,2,992
520,0.63,5,162278.32,1,1,0.17382665,0,5,998
579,0.37,5,152212.88,2,0,0.6010957,0,3,299
698,0.39,9,161993.89,1,0,0.4510619,0,3,515
548,0.39,7,131468.44,1,0,0.8248791000000001,0,1,668
672,0.4,10,102980.44,1,0,0.0064290499999999995,1,2,568
653,0.31,9,143321.97,1,0,0.4183973,0,3,495
734,0.37,2,130404.92,1,0,0.1727437,0,2,434
794,0.41,7,0.0,2,1,0.3713754,0,2,266
641,0.3,2,87505.47,2,1,0.03639285,0,2,893
824,0.3,0,133634.02,1,1,0.8102696,0,1,977
534,0.33,3,151233.62,1,0,0.9966831500000001,0,5,472
653,0.55,2,70263.83,1,1,0.31173855,0,1,644
498,0.34,5,0.0,2,1,0.45855830000000003,0,1,949
683,0.3,10,57657.49,1,0,0.39620449999999996,0,3,905
618,0.42,8,153572.31,2,1,0.383398,0,3,594
538,0.37,1,134752.08,1,0,0.81255775,0,2,710
643,0.34,3,83132.09,1,1,0.10680440000000001,0,2,893
428,0.31,2,0.0,2,0,0.27243715,0,3,221
593,0.32,9,134096.53,2,0,0.26965525,1,3,620
718,0.31,0,118100.59,2,0,0.51582575,0,4,870
811,0.52,10,76915.4,1,0,0.73179905,1,2,488
823,0.46,3,81576.75,1,1,0.14185475,1,1,621
645,0.49,2,0.0,2,0,0.05011575,0,3,553
710,0.33,10,118327.17,2,1,0.9646441,0,1,809
591,0.3,8,124857.69,2,0,0.2524285,0,2,650
748,0.27,2,90971.85,1,1,0.65831235,0,3,744
850,0.37,7,153147.75,1,1,0.7611764999999999,0,5,867
542,0.38,8,65942.26,1,1,0.34046614999999997,1,4,258
809,0.38,3,0.0,2,1,0.40030655,0,3,533
675,0.54,2,0.0,1,0,0.7479183500000001,1,5,752
607,0.27,5,100912.19,1,0,0.038156350000000006,0,4,908
850,0.31,4,0.0,2,1,0.16541404999999998,0,1,898
789,0.37,3,0.0,1,0,0.60941935,1,4,259
598,0.43,5,0.0,3,1,0.5036136,1,1,858
756,0.41,2,124439.49,2,1,0.23546555,0,4,938
687,0.47,7,0.0,2,1,0.88812005,0,1,517
724,0.4,6,0.0,2,0,0.5307474,0,3,437
700,0.44,2,58781.76,1,0,0.0843746,0,3,785
635,0.5,7,159453.64,2,0,0.27280395,1,3,997
687,0.26,2,142721.52,1,1,0.76802875,0,5,334
613,0.46,8,167795.6,1,1,0.22195189999999998,0,2,411
781,0.38,3,128345.69,2,0,0.31609424999999997,0,2,608
703,0.2,3,165260.98,1,1,0.20813389999999998,0,5,751
593,0.62,3,118233.81,1,1,0.12382765,1,3,376
743,0.4,6,0.0,1,0,0.141404,1,2,744
640,0.46,8,0.0,2,0,0.44521595,0,1,429
849,0.37,7,143452.74,2,1,0.0864706,0,1,923
778,0.38,3,145018.49,2,1,0.63351205,0,2,598
539,0.38,8,82407.51,1,0,0.06561705,0,2,327
489,0.28,1,79460.98,2,1,0.83986815,0,3,232
568,0.43,9,0.0,1,0,0.6293539499999999,1,1,805
618,0.38,5,126473.99,1,0,0.45986245000000003,0,1,696
710,0.3,10,133537.1,2,0,0.7779687,0,1,464
625,0.52,5,164978.01,1,1,0.33894245,0,3,482
682,0.46,7,128029.72,1,1,0.31307675,0,3,586
727,0.43,2,97403.18,1,1,0.5370751,1,1,612
794,0.41,7,176845.41,3,0,0.8326313000000001,1,5,226
652,0.71,4,0.0,1,1,0.6005355,0,3,305
670,0.42,3,81589.04,1,0,0.941139,0,2,984
460,0.4,6,119507.58,2,0,0.45780315000000005,1,5,766
568,0.26,6,0.0,2,0,0.8324760000000001,0,5,634
643,0.3,5,94443.77,1,1,0.8280719999999999,0,2,606
521,0.37,2,0.0,2,1,0.4318612,0,5,942
615,0.32,7,92199.84,1,1,0.01377765,0,3,721
575,0.43,3,0.0,1,0,0.41797255,0,5,600
717,0.41,3,135756.96,1,1,0.51853205,0,2,801
648,0.54,9,120633.42,1,0,0.0296219,1,4,425
535,0.48,5,134542.73,1,1,0.29101835,1,4,351
626,0.29,7,0.0,2,0,0.24680919999999998,0,5,429
611,0.52,7,0.0,1,1,0.3679259,1,2,380
734,0.39,6,0.0,1,1,0.47567635,0,1,593
709,0.49,4,154344.49,2,1,0.19397285,0,2,330
591,0.43,3,0.0,2,1,0.9946318,0,3,785
664,0.43,9,189026.53,2,1,0.2804993,0,3,616
431,0.37,0,120764.08,1,1,0.5851154000000001,0,2,389
647,0.22,3,97975.82,2,1,0.310415,0,5,299
578,0.32,4,0.0,2,1,0.7091139999999999,0,4,434
555,0.41,10,113270.2,2,1,0.9269357,0,1,398
775,0.3,4,0.0,2,1,0.28730564999999997,0,5,368
850,0.39,3,124548.99,2,1,0.6019006,0,2,243
625,0.43,8,201696.07,1,0,0.6651045,1,4,538
645,0.37,7,0.0,2,0,0.06794965,0,4,318
608,0.44,7,114203.47,1,1,0.3891518,1,4,268
689,0.31,4,0.0,2,1,0.6830501,0,5,840
652,0.5,8,125437.64,1,1,0.0858047,1,1,765
769,0.26,7,0.0,2,0,0.88421765,0,1,667
611,0.43,8,64897.75,1,0,0.57498165,0,4,692
489,0.38,8,0.0,2,1,0.9849539500000001,0,1,821
528,0.46,9,135555.66,1,0,0.66573015,1,4,764
632,0.44,3,107764.75,1,0,0.9283386,0,4,582
429,0.27,6,117307.44,2,1,0.12010245000000001,0,4,985
457,0.41,8,73700.12,3,1,0.9287500999999999,1,5,310
768,0.44,6,60603.4,1,1,0.89022985,0,4,570
715,0.35,4,40169.88,2,1,0.99928735,0,5,484
668,0.32,10,92041.87,1,1,0.21797950000000002,0,2,995
625,0.26,3,130483.95,1,0,0.61405265,0,3,343
846,0.41,5,0.0,3,0,0.017202349999999998,1,1,994
661,0.42,3,0.0,2,0,0.17994705000000003,0,3,465
571,0.23,10,151097.28,1,1,0.08581875,0,2,841
582,0.46,8,67563.31,1,0,0.22253045,1,1,454
716,0.35,8,112808.18,1,1,0.0892415,0,1,565
758,0.42,7,0.0,2,1,0.3810478,0,2,430
725,0.66,4,86459.8,1,1,0.7073828,0,5,279
630,0.4,0,118633.08,1,1,0.3001623,1,4,475
627,0.55,2,159441.27,1,0,0.50343055,1,3,485
653,0.27,9,0.0,2,0,0.48214644999999995,0,3,834
775,0.38,4,125212.65,2,1,0.07897939999999999,1,2,332
794,0.45,8,88656.37,2,0,0.58273655,0,4,618
831,0.32,2,146033.62,1,0,0.9563037,0,5,360
561,0.29,9,120268.13,1,1,0.8693519500000001,0,5,566
705,0.46,7,0.0,2,0,0.58636675,0,2,946
636,0.33,0,0.0,1,0,0.46138735000000003,1,2,618
487,0.46,4,135070.58,2,1,0.22122245,1,2,400
693,0.38,3,0.0,2,0,0.3906674,1,5,724
517,0.29,5,0.0,2,0,0.5170144,0,1,584
684,0.27,9,122550.05,2,1,0.6891791,0,2,807
620,0.43,2,0.0,2,0,0.1033505,0,5,540
757,0.29,8,130306.49,1,0,0.38734690000000005,0,1,889
739,0.27,6,0.0,1,1,0.2878619,0,2,746
662,0.41,4,90350.77,1,0,0.37942325,1,3,709
359,0.44,6,128747.69,1,0,0.7347785499999999,1,1,981
572,0.23,2,126873.52,1,1,0.33520059999999996,0,4,628
721,0.69,2,108424.19,1,1,0.8920917500000001,0,1,260
707,0.32,9,0.0,2,0,0.1540351,0,4,263
444,0.4,5,84350.07,1,0,0.7191788,0,2,580
523,0.73,7,0.0,2,0,0.6544194999999999,1,5,566
685,0.3,4,84958.6,2,1,0.9717186,0,2,987
673,0.29,4,99097.36,1,1,0.048983450000000005,0,4,712
503,0.3,10,136622.55,2,0,0.2365512,0,3,303
485,0.3,5,156771.68,1,1,0.70574105,0,5,644
799,0.28,7,167658.33,2,1,0.55569125,0,5,938
585,0.33,8,0.0,2,0,0.57091035,0,4,779
607,0.24,2,109483.54,2,1,0.6378038500000001,0,3,260
521,0.4,9,134504.78,1,0,0.09041030000000001,0,5,257
535,0.44,2,114427.86,1,1,0.6816513000000001,0,1,948
724,0.45,5,83888.54,1,1,0.17060904999999998,0,3,559
520,0.32,5,110029.77,1,0,0.28123345,0,4,483
696,0.41,9,127523.75,1,1,0.9570871000000001,0,1,824
657,0.3,1,139762.13,2,1,0.11658940000000001,0,5,731
603,0.42,8,91611.12,1,0,0.7233765,1,3,416
726,0.42,2,109471.79,1,1,0.87580525,0,5,899
591,0.39,4,150500.64,1,0,0.074644,0,1,733
792,0.59,9,101609.77,1,0,0.80739595,1,5,779
550,0.57,5,0.0,1,1,0.6675097,0,5,484
601,0.26,8,78892.23,1,1,0.1185176,0,1,876
820,0.29,3,82344.84,1,1,0.5799269,0,2,816
667,0.48,2,0.0,1,0,0.21614599999999998,0,4,487
573,0.44,4,0.0,1,1,0.47431464999999995,0,4,920
755,0.62,1,127706.33,2,1,0.71188845,0,2,673
552,0.41,9,124349.34,1,0,0.67817625,0,3,539
598,0.44,8,0.0,2,0,0.7424394999999999,0,4,909
576,0.28,1,119336.29,2,1,0.29488425,0,1,592
670,0.31,9,0.0,1,1,0.38127415000000003,0,3,761
504,0.56,9,104217.3,1,0,0.2792874,1,4,359
778,0.65,7,0.0,1,1,0.38933615,0,1,656
558,0.39,10,144757.02,1,0,0.1143908,1,4,254
627,0.44,6,0.0,1,1,0.57234775,0,5,258
683,0.43,8,0.0,1,0,0.48377400000000004,0,1,309
556,0.43,6,0.0,3,0,0.62577285,1,4,877
583,0.38,10,0.0,2,1,0.5679881999999999,0,4,691
705,0.24,7,100169.51,1,0,0.60704275,0,1,566
637,0.33,2,145731.83,1,1,0.5460971499999999,0,4,721
697,0.56,5,110802.03,1,1,0.25115155,1,1,238
555,0.46,4,120392.99,1,0,0.8885994,1,5,594
594,0.26,6,135067.52,2,0,0.6560592999999999,0,3,285
632,0.31,3,136556.44,1,0,0.41076415,1,4,964
551,0.38,10,0.0,2,1,0.00108135,0,2,912
687,0.35,3,99587.43,1,1,0.0085655,1,5,827
672,0.53,7,0.0,1,1,0.6845509,0,3,311
521,0.34,7,70731.07,1,1,0.10121985,1,2,773
686,0.35,2,109342.82,2,1,0.43021635,0,5,663
639,0.28,8,0.0,2,0,0.63280535,0,5,249
850,0.66,4,0.0,2,1,0.32175400000000004,0,5,518
465,0.25,2,78247.31,2,1,0.05236155,0,2,945
817,0.55,10,117561.49,1,0,0.47970775,1,3,226
578,0.23,10,88980.32,1,1,0.6261118,0,5,813
611,0.34,4,0.0,2,0,0.8547528999999999,0,4,911
616,0.41,1,103560.57,1,0,0.00118225,1,3,289
517,0.37,5,113308.84,1,1,0.1575858,0,2,728
637,0.4,6,0.0,2,1,0.908053,0,3,230
806,0.32,3,63763.49,1,0,0.78296545,0,1,411
633,0.29,7,169988.35,1,0,0.02136,0,3,613
624,0.35,0,180303.24,2,0,0.8179394999999999,0,5,501
691,0.52,3,0.0,1,0,0.8792184,1,3,660
819,0.49,1,120656.86,4,0,0.8308215,1,3,991
568,0.31,1,61592.14,2,1,0.3089832,0,5,927
806,0.48,4,164701.68,1,1,0.10719745000000001,0,2,851
726,0.26,1,80780.16,1,1,0.09612925,0,2,457
552,0.36,8,0.0,2,0,0.6627350999999999,0,4,498
755,0.3,6,154221.37,2,1,0.31344275,0,2,356
634,0.26,8,0.0,1,0,0.1088048,0,4,783
756,0.26,5,101641.14,2,1,0.7723034,0,5,351
776,0.37,2,0.0,1,1,0.040325,0,3,846
649,0.45,5,92786.66,1,0,0.8668294999999999,1,1,919
595,0.32,8,131081.66,2,1,0.34714395,0,1,972
646,0.3,5,98014.74,1,1,0.0637857,0,4,329
592,0.38,8,0.0,2,0,0.902131,0,2,588
574,0.26,8,97460.1,1,1,0.21546835,0,5,241
850,0.36,1,104077.19,2,1,0.34297,0,1,388
850,0.29,1,0.0,2,1,0.98998325,0,3,534
475,0.46,10,0.0,2,0,0.614765,1,3,800
642,0.39,4,0.0,1,1,0.3841062,0,4,445
710,0.51,4,93656.95,1,1,0.70700255,1,5,933
596,0.3,6,121345.88,4,0,0.20960875,1,2,317
609,0.39,8,141675.23,1,1,0.87832125,0,4,440
797,0.31,8,0.0,2,0,0.5895831500000001,0,5,346
504,0.43,7,102365.49,1,0,0.97345385,1,4,940
735,0.5,9,0.0,1,0,0.8333867500000001,1,2,886
680,0.3,3,0.0,1,0,0.8006578999999999,0,4,916
449,0.52,6,0.0,2,1,0.61811,0,3,995
685,0.57,7,101868.51,1,1,0.5674198,0,4,911
569,0.38,8,0.0,2,0,0.39809395,0,1,225
631,0.35,9,112392.45,2,0,0.12236115,0,2,549
595,0.25,7,106570.34,2,1,0.88512895,0,3,506
461,0.28,8,0.0,1,1,0.5167487000000001,0,4,861
630,0.5,1,81947.76,1,1,0.3180311,1,1,912
661,0.31,7,144162.3,2,1,0.07245395,0,5,410
796,0.39,5,86350.87,2,0,0.52540265,0,1,570
710,0.47,5,158623.14,1,0,0.41749945,1,2,720
741,0.32,8,0.0,2,0,0.7179935000000001,0,4,870
606,0.48,4,132403.56,1,0,0.18045955000000002,1,2,239
747,0.27,10,0.0,2,0,0.06503945,0,2,970
549,0.43,3,134985.66,1,0,0.03050705,0,3,903
576,0.36,6,0.0,2,1,0.24157,0,2,847
528,0.37,6,103772.45,1,0,0.98555995,0,3,391
535,0.33,2,133040.32,1,1,0.5514989,0,4,322
575,0.37,0,0.0,2,0,0.1505716,0,2,930
656,0.39,10,0.0,2,1,0.4944732,0,1,259
440,0.42,2,0.0,2,0,0.2491334,0,4,260
539,0.38,8,71460.67,2,1,0.05037025,0,3,750
850,0.39,6,133214.13,1,1,0.10384940000000001,0,5,681
646,0.37,7,96558.66,1,0,0.8171358999999999,0,3,493
744,0.54,6,93806.31,2,1,0.70034385,0,2,306
710,0.36,8,0.0,2,0,0.41603095,0,3,636
544,0.64,3,124043.8,1,1,0.5570148500000001,1,1,642
723,0.52,5,131694.97,1,1,0.4643675,1,4,949
507,0.29,6,0.0,2,1,0.47390449999999995,0,2,284
787,0.35,1,106266.8,1,1,0.08303575,0,5,511
598,0.41,8,0.0,2,1,0.8097721499999999,0,3,779
796,0.51,6,0.0,2,1,0.9736664,0,1,804
569,0.41,4,139840.36,1,1,0.8176235000000001,0,3,970
711,0.34,8,0.0,2,0,0.24130095000000001,0,4,766
661,0.35,8,124098.54,1,0,0.43339239999999996,0,2,393
415,0.32,5,145807.59,1,1,0.01532325,0,2,833
578,0.23,8,0.0,2,0,0.5606249,0,3,240
611,0.26,2,107508.93,2,1,0.60400825,0,4,720
600,0.28,6,0.0,2,1,0.26096615,0,3,910
661,0.32,1,145980.23,1,1,0.28318139999999997,0,3,883
850,0.37,3,212778.2,1,1,0.3468644,0,2,661
573,0.47,4,152522.47,1,1,0.8201903500000001,1,4,273
764,0.33,9,168964.77,1,1,0.59491255,0,2,915
838,0.34,8,0.0,2,0,0.13736035,0,2,257
821,0.28,8,0.0,1,1,0.18377064999999998,0,5,845
607,0.36,4,98266.3,1,1,0.2320818,0,1,933
558,0.38,8,113000.92,1,1,0.7643619500000001,0,2,784
530,0.23,1,137060.88,2,1,0.8261361500000001,0,2,284
654,0.37,5,112146.12,1,0,0.37963675,0,3,705
530,0.33,4,129307.32,1,1,0.8646514,0,5,741
656,0.69,6,163975.09,1,1,0.1805425,0,3,836
520,0.43,7,0.0,2,1,0.1810137,0,1,357
602,0.42,6,158414.85,1,1,0.6594323,0,5,807
701,0.48,1,92072.68,1,1,0.6699617999999999,0,3,340
653,0.3,2,88243.29,2,1,0.4832913,0,1,875
668,0.25,8,0.0,2,1,0.67556045,0,2,765
652,0.48,4,59486.31,1,0,0.8197209,1,5,751
639,0.54,2,0.0,2,1,0.26921855,0,2,522
730,0.52,7,0.0,2,1,0.6119941999999999,0,5,800
780,0.34,1,0.0,1,1,0.3240202,0,1,885
592,0.38,8,119278.01,2,1,0.09685365,0,3,619
628,0.34,4,158741.43,2,1,0.6309627,0,3,983
658,0.4,7,140596.95,1,1,0.6772950999999999,1,2,411
850,0.29,10,0.0,2,1,0.4740752,0,1,251
515,0.37,2,90432.92,1,1,0.9418302000000001,1,1,362
571,0.35,1,104783.81,2,1,0.8925626,0,2,350
760,0.42,0,77992.97,2,1,0.4895319,0,5,969
720,0.43,10,110822.9,1,0,0.3643097,0,4,987
632,0.42,4,119624.6,2,1,0.9798942999999999,0,4,959
694,0.31,6,109052.59,2,1,0.09724465,1,4,991
559,0.4,5,139129.44,1,1,0.1631777,0,4,601
773,0.42,8,152324.66,2,0,0.8586661,0,4,628
581,0.38,1,0.0,2,0,0.2308811,0,2,950
524,0.37,9,127480.58,2,0,0.89817345,0,2,512
713,0.53,6,115029.4,1,0,0.9576066000000001,1,2,338
676,0.4,8,114005.78,1,1,0.33999225,0,3,324
651,0.42,1,116646.76,1,0,0.22365900000000002,1,2,658
717,0.49,1,110864.38,2,1,0.6226645,1,1,845
594,0.23,5,156267.59,1,0,0.8048422000000001,0,2,871
716,0.44,3,109528.28,1,0,0.13670815,1,1,771
668,0.35,6,102482.76,1,1,0.2699732,0,3,421
678,0.23,10,115563.71,1,1,0.45816765,0,3,297
545,0.23,2,0.0,2,0,0.9480656,0,5,322
613,0.4,9,95624.36,2,1,0.30353165,0,5,573
687,0.21,8,0.0,2,1,0.7738366999999999,0,5,449
715,0.28,7,160376.61,1,0,0.9842655499999999,0,5,987
618,0.41,8,37702.79,1,1,0.9788774,0,5,615
721,0.35,6,118273.83,1,1,0.015434449999999999,0,3,804
445,0.34,7,131082.17,2,1,0.35309,0,4,802
690,0.38,1,94456.0,2,1,0.2751701,0,3,240
709,0.43,8,0.0,2,0,0.8401780999999999,1,4,863
671,0.42,3,0.0,2,1,0.64224665,0,2,931
538,0.33,6,93791.38,1,1,0.99624645,0,5,718
735,0.33,4,0.0,2,0,0.74737345,0,2,999
592,0.37,7,0.0,2,1,0.63363165,0,5,241
747,0.61,7,155973.13,1,1,0.7377713,0,5,527
675,0.36,7,89409.95,1,1,0.7469985,0,4,844
632,0.39,5,97854.37,2,0,0.46768190000000004,0,4,271
621,0.39,6,0.0,2,1,0.29441955000000003,0,1,502
521,0.29,3,60280.62,1,0,0.77135705,0,3,700
591,0.36,7,135216.8,1,1,0.61011445,0,1,710
706,0.28,6,124923.35,2,1,0.2514957,0,3,536
677,0.38,4,0.0,2,0,0.93900315,0,4,664
769,0.27,7,188614.07,1,0,0.85672045,0,1,883
771,0.32,5,62321.62,1,1,0.20460294999999998,0,5,626
601,0.48,8,120782.7,1,0,0.3197034,1,2,587
670,0.42,1,115961.58,2,1,0.14741935,0,4,795
517,0.28,2,115062.61,1,0,0.8952811500000001,0,2,910
834,0.49,8,160602.25,2,0,0.6463697,0,2,771
571,0.42,4,108825.34,3,0,0.27779255,1,1,866
576,0.36,8,166287.85,1,1,0.11652924999999999,0,5,859
718,0.31,1,152663.77,1,1,0.0856432,0,4,818
636,0.31,9,80844.69,2,1,0.37320949999999997,0,4,379
566,0.4,2,97001.36,2,0,0.7724300500000001,0,1,719
711,0.64,4,0.0,2,1,0.01592835,0,1,949
574,0.39,2,122524.61,2,0,0.44231815,0,1,686
619,0.35,8,132292.63,1,0,0.32841465,0,1,508
588,0.24,0,0.0,2,1,0.7029304,0,3,715
760,0.49,9,91502.99,1,0,0.5861645,1,5,511
665,0.52,3,0.0,1,0,0.5806850499999999,1,1,307
739,0.29,3,59385.98,2,1,0.5276698000000001,0,5,429
641,0.77,9,0.0,3,1,0.4075703,0,4,846
685,0.21,6,97956.5,1,1,0.82483135,0,2,220
594,0.49,4,0.0,2,1,0.11815774999999999,0,3,801
557,0.4,4,0.0,2,1,0.52716765,0,2,281
697,0.27,8,141223.68,2,0,0.45295575,0,1,900
656,0.18,10,151762.74,1,1,0.6350716000000001,0,2,778
712,0.43,1,141749.74,2,1,0.4545263,0,4,957
689,0.38,5,75075.14,1,1,0.0432596,1,4,731
697,0.25,4,165686.11,2,0,0.0773399,0,5,694
589,0.38,2,0.0,1,0,0.3995764,0,2,985
525,0.25,10,0.0,2,0,0.34680974999999997,0,5,428
680,0.44,3,0.0,2,0,0.4346754,0,5,254
617,0.28,0,0.0,2,1,0.03798915,1,3,922
680,0.32,5,92961.61,1,0,0.584788,0,1,618
662,0.3,9,0.0,2,1,0.78942415,0,5,479
736,0.46,5,130812.91,1,1,0.38990769999999997,1,3,610
657,0.57,8,107174.58,1,1,0.63184775,1,2,288
350,0.54,1,152677.48,1,1,0.95986745,1,3,643
617,0.3,3,132005.77,1,0,0.71470195,0,5,285
562,0.35,7,0.0,1,0,0.24434835,0,3,863
705,0.23,5,0.0,2,1,0.36565865,0,4,308
516,0.33,7,127305.5,1,1,0.6001868,0,4,924
573,0.37,6,0.0,2,0,0.96997685,0,4,326
538,0.31,0,0.0,2,0,0.8972683,0,5,798
699,0.39,9,0.0,1,0,0.4048196,0,2,966
504,0.32,8,170291.22,2,1,0.07829495,0,2,391
583,0.47,5,102562.23,1,0,0.4635405,0,3,948
712,0.53,2,111061.01,2,0,0.13271085,0,2,345
626,0.62,3,0.0,1,1,0.3250537,0,1,930
631,0.34,4,124379.14,1,0,0.53446455,0,1,461
663,0.37,7,0.0,1,1,0.92605315,0,5,885
506,0.41,3,57745.76,1,0,0.0201773,0,1,908
570,0.5,5,129293.74,1,0,0.8890272,1,4,988
703,0.45,7,0.0,2,1,0.3441586,0,1,662
698,0.4,8,150777.1,1,0,0.5736631,0,3,981
731,0.41,4,0.0,2,0,0.11149635000000001,0,1,968
625,0.34,6,0.0,2,0,0.9864160000000001,0,5,503
634,0.31,9,108632.48,1,1,0.8974297999999999,1,5,760
616,0.59,5,153861.1,1,1,0.0884974,0,4,681
500,0.56,1,100374.58,1,0,0.592454,1,4,950
446,0.32,8,0.0,2,0,0.6664647,0,2,444
669,0.47,9,61196.54,1,0,0.2908512,0,5,269
581,0.31,6,116891.72,1,0,0.5356865000000001,0,2,258
704,0.54,6,133656.91,3,0,0.7253566499999999,1,1,329
748,0.44,2,92911.52,1,1,0.42747620000000003,0,5,805
680,0.31,9,119825.75,2,1,0.5056965,0,5,307
655,0.37,7,111852.84,2,0,0.052555649999999995,0,3,313
690,0.32,0,106683.52,2,1,0.68958245,0,1,615
695,0.4,7,139022.24,1,1,0.96691565,0,2,227
700,0.4,4,148571.07,1,0,0.9491348,1,2,266
773,0.52,4,0.0,1,1,0.7205671,0,4,748
749,0.42,1,129776.72,2,1,0.7176925500000001,0,5,942
611,0.46,5,0.0,1,0,0.3883857,1,4,749
606,0.46,8,0.0,2,1,0.9185897000000001,0,2,939
554,0.24,10,0.0,1,0,0.46090309999999995,0,5,398
567,0.37,7,0.0,2,1,0.1434545,0,4,601
559,0.24,3,114739.92,1,0,0.42945510000000003,1,4,327
594,0.41,2,122545.65,2,1,0.2102512,0,2,866
513,0.37,6,0.0,2,0,0.5507117,0,1,743
652,0.26,1,131908.35,1,1,0.89634895,0,1,343
680,0.42,7,105722.69,1,1,0.4527912,1,1,269
784,0.33,10,0.0,2,0,0.81011235,0,3,562
812,0.44,8,0.0,3,0,0.33463415,1,2,812
784,0.4,8,0.0,2,0,0.5444565,0,2,672
570,0.18,4,82767.42,1,0,0.3590595,0,5,507
712,0.42,1,87842.98,1,0,0.46111795,0,4,927
705,0.39,6,133261.13,1,1,0.3903295,0,4,344
681,0.32,3,0.0,2,1,0.2983995,0,1,526
620,0.41,0,97925.11,1,0,0.42500160000000003,0,3,836
711,0.52,5,0.0,1,1,0.7990447500000001,0,2,258
613,0.24,7,140453.91,1,0,0.6450065,0,2,245
613,0.2,0,117356.19,1,0,0.5677885,1,4,637
682,0.36,5,0.0,2,1,0.73879255,0,5,628
850,0.37,4,137204.77,1,1,0.14432795,0,5,687
601,0.41,1,0.0,2,1,0.8030353,0,4,856
595,0.35,8,0.0,1,0,0.50007895,1,1,645
675,0.36,3,54098.18,2,1,0.2723926,0,4,432
591,0.31,8,0.0,1,1,0.7083866499999999,0,1,997
602,0.23,7,113758.48,2,0,0.42038800000000004,0,4,719
554,0.34,8,0.0,1,1,0.5349051499999999,0,4,539
541,0.37,9,118636.92,1,1,0.3677572,0,2,771
506,0.34,7,0.0,2,0,0.5792105000000001,0,1,929
814,0.44,8,95488.82,2,0,0.53506795,0,4,474
683,0.3,8,110829.52,2,0,0.1246942,0,2,698
485,0.51,7,144244.59,2,0,0.2555657,0,4,633
696,0.31,8,122021.92,2,0,0.1691432,0,3,896
608,0.3,8,0.0,2,0,0.6443793,0,2,657
792,0.5,9,0.0,4,1,0.97350405,1,4,369
